Date,Open,High,Low,Close,Volume,Turnover
2015/6/11,68.8,68.9,68.4,68.85,7353,504746
2015/6/12,68.9,69,68.45,68.8,3176,218259
2015/6/15,68.8,69,68.5,68.65,3762,258522
2015/6/16,68.65,68.65,68.05,68.2,8682,592299
2015/6/17,68.2,68.75,68.2,68.5,5565,380967
2015/6/18,68.45,68.55,68.2,68.4,10688,730685
2015/6/22,68.75,69.4,68.75,69.35,11310,782305
2015/6/23,69.55,69.85,69.35,69.55,5311,369513
2015/6/24,69.6,69.7,69.4,69.65,6127,426269
2015/6/25,70,70.65,70,70.45,13815,972268
2015/6/26,70.45,70.45,70.15,70.45,4927,346310
2015/6/29,69.35,69.6,68.75,68.8,11576,800533
2015/6/30,68.8,69.4,68.8,69.4,4093,282871
2015/7/1,69.4,70.3,69.25,70.05,6063,424661
2015/7/2,70.2,70.25,69.85,70.1,4341,303949
2015/7/3,70,70.2,69.25,70.1,7762,540424
2015/7/6,69.55,70.05,69.2,69.3,7585,526950
2015/7/7,69.65,70.1,69.45,69.6,4707,328215
2015/7/8,69.2,69.2,67.45,67.5,37900,2576677
2015/7/9,66.8,67.35,66.1,67.1,33083,2203429
2015/7/13,68,68.1,67.2,68.1,15807,1069054
2015/7/14,68.3,68.7,68.05,68.1,9619,657391
2015/7/15,68.3,68.65,68,68.25,8866,605237
2015/7/16,68.6,68.95,68.2,68.6,6940,476110
2015/7/17,68.35,68.65,68.3,68.5,3432,235054
2015/7/20,69,69.2,67.8,68,7832,535749
2015/7/21,68.35,68.65,68,68.65,3364,229996
2015/7/22,68.2,68.3,67.7,67.8,14140,961044
2015/7/23,67.5,67.85,66.85,67.15,20981,1410060
2015/7/24,67.05,67.25,66.5,66.75,19922,1331121
2015/7/27,66.4,66.55,65.55,65.8,28446,1876583
2015/7/28,65.75,66.3,65.5,65.85,17519,1154892
2015/7/29,65.9,65.9,65.1,65.4,18493,1209602
2015/7/30,65.6,66.55,65.55,66.5,7474,494964
2015/7/31,66.5,66.55,65.8,66.15,11170,737988
2015/8/3,65.9,65.9,64.9,65.25,15758,1027198
2015/8/4,65.5,66,65,65.3,12310,803218
2015/8/5,65.55,66,65.3,65.7,9875,648399
2015/8/6,66,66.05,64.55,65,23621,1535880
2015/8/7,64.5,65,64.2,64.7,6899,446241
2015/8/10,64.6,64.75,64,64.55,10083,649653
2015/8/11,65.3,65.8,64.4,64.55,17411,1131041
2015/8/12,64.25,64.45,63,63.45,24219,1541064
2015/8/13,63.45,63.9,63.35,63.55,16147,1025509
2015/8/14,63.45,63.75,63.15,63.3,8405,532407
2015/8/17,63.3,63.3,62.7,62.9,13853,871312
2015/8/18,63,63.3,62.45,62.55,9842,617281
2015/8/19,62.4,62.5,61.3,61.6,17596,1088316
2015/8/20,61.25,61.85,60.95,61.4,19329,1185813
2015/8/21,60.6,60.75,59.8,59.8,28076,1689327
2015/8/24,59.1,59.1,55.4,57.5,61317,3512538
2015/8/25,57.5,60,57.5,60,43488,2578414
2015/8/26,59.3,60.5,58.65,60.35,17124,1020266
2015/8/27,60.6,60.65,60,60.15,18326,1106780
2015/8/28,61,61.9,61,61.8,18685,1150095
2015/8/31,61.3,62.35,61.2,62.3,18958,1171282
2015/9/1,61.9,62.6,61.5,61.75,12341,766117
2015/9/2,61.1,62.3,60.95,62.1,18170,1118387
2015/9/3,62.35,62.4,61.6,62.15,7544,468272
2015/9/4,62.15,62.55,61.35,61.35,15809,978164
2015/9/7,61.3,62.3,61.1,61.25,10156,624485
2015/9/8,61.5,61.65,61.1,61.45,9642,592119
2015/9/9,62.65,64.15,62.65,64.15,24002,1525864
2015/9/10,63.8,63.8,63.15,63.45,10185,646045
2015/9/11,63.3,63.7,63.05,63.5,7961,505297
2015/9/14,63.9,64,63.25,63.65,4390,279210
2015/9/15,63.75,63.85,63.05,63.15,5768,365313
2015/9/16,63.65,64,63.4,63.9,7423,473560
2015/9/17,64.5,65.15,64.5,65,12910,838052
2015/9/18,65,65,64.55,64.85,3507,227185
2015/9/21,64.05,64.1,63.2,63.45,9988,633936
2015/9/22,63.55,63.95,63.55,63.8,4331,275987
2015/9/23,63.2,63.2,62.2,62.35,10046,627965
2015/9/24,62.55,62.85,61.9,62,7365,458475
2015/9/25,62.15,62.35,61.6,62.25,5982,370529
2015/9/30,61.45,62.6,61.45,62.4,8574,533541
2015/10/1,62.6,63.7,62.2,63.6,11987,756665
2015/10/2,63.35,63.6,63.1,63.25,7572,479582
2015/10/5,63.8,64,63.25,63.4,5383,342144
2015/10/6,64.15,64.7,63.85,63.9,8301,533161
2015/10/7,63.9,64.85,63.9,64.85,8637,557001
2015/10/8,65.1,65.3,64.6,64.7,12360,803154
2015/10/12,65.05,65.9,65.05,65.55,17466,1144859
2015/10/13,65.6,65.65,65.15,65.3,7490,489761
2015/10/14,65.3,65.3,64.95,65.05,7136,464718
2015/10/15,65.65,66.35,65.65,66,14358,948629
2015/10/16,65.95,66,65.6,65.75,8189,538695
2015/10/19,66,66.2,65.7,65.95,7411,488570
2015/10/20,66,66.1,65.8,65.95,4527,298526
2015/10/21,66.1,66.15,65.4,65.5,11498,755188
2015/10/22,65.3,65.6,65.25,65.5,8066,527859
2015/10/23,66.2,66.5,65.85,65.9,20688,1367594
2015/10/26,64.5,64.85,64.45,64.55,12082,780928
2015/10/27,64.5,64.55,63.95,64.2,5723,367024
2015/10/28,64.2,64.25,63.6,63.75,5076,323952
2015/10/29,64.1,64.3,63.1,63.3,8414,533509
2015/10/30,63.3,63.45,62.8,63.2,5992,378136
2015/11/2,63.1,63.4,62.6,63.3,4831,304671
2015/11/3,63.8,64.4,63.8,64.3,9293,596847
2015/11/4,64.75,65.6,64.7,65.55,16551,1080387
2015/11/5,65.65,65.65,65.25,65.4,5902,385930
2015/11/6,65.4,65.4,63.65,64.1,11916,764182
2015/11/9,64,64.35,63.6,63.65,5533,353672
2015/11/10,63.3,63.4,62.85,62.9,8847,557862
2015/11/11,62.9,63,61.95,62.15,16293,1015415
2015/11/12,62.2,62.4,61.85,62.25,14214,883317
2015/11/13,61.8,62.45,61.55,61.6,20385,1262032
2015/11/16,61.2,61.3,60.6,61.15,13430,819613
2015/11/17,62,62.6,62,62.35,8728,544635
2015/11/18,62.35,62.35,61.2,61.4,14981,923580
2015/11/19,61.95,62.3,61.55,62.3,10131,627088
2015/11/20,62.35,62.5,62.05,62.3,5422,337472
2015/11/23,62.6,62.75,62.15,62.6,3463,216063
2015/11/24,62.5,62.65,61.85,61.95,6598,410058
2015/11/25,61.85,62.1,61.5,61.95,5964,368131
2015/11/26,62.3,62.95,62.3,62.8,8642,542094
2015/11/27,62.9,62.9,61.8,61.95,6291,390859
2015/11/30,60.9,61.2,60.45,61.2,23269,1412481
2015/12/1,61.7,62.45,61.45,62.4,8410,520636
2015/12/2,62.45,62.75,62.15,62.3,6361,397284
2015/12/3,61.9,62.55,61.7,62.4,6065,377724
2015/12/4,61.95,61.95,61.4,61.75,15049,928987
2015/12/7,62.2,63,62.2,62.5,14814,928256
2015/12/8,62.25,62.3,61.2,61.5,9201,566137
2015/12/9,61.2,61.35,60.7,60.75,16089,979993
2015/12/10,60.4,60.75,59.75,60.55,16616,999798
2015/12/11,60.55,60.7,59.8,59.85,13836,831653
2015/12/14,59.25,59.65,59,59.4,9529,565571
2015/12/15,59.7,60.05,59.35,59.45,6797,405048
2015/12/16,60,60.4,59.7,60.35,6530,392519
2015/12/17,60.55,61.05,60.35,61.05,7558,459332
2015/12/18,60.85,61.25,60.5,60.75,4893,297430
2015/12/21,60.05,60.75,59.9,60.65,4341,261776
2015/12/22,60.7,60.9,60.4,60.8,5139,311500
2015/12/23,60.95,61.3,60.8,60.9,7264,443538
2015/12/24,61.35,61.65,61.2,61.2,8456,519184
2015/12/25,61.2,61.6,61.2,61.6,6546,402014
2015/12/28,61.7,61.7,61.4,61.45,3449,212316
2015/12/29,61.4,61.4,60.8,61,3967,241951
2015/12/30,61.15,61.15,60.45,60.55,7262,440947
2015/12/31,60.55,60.95,60.5,60.75,3894,236578
2016/1/4,60.8,60.95,59.05,59.55,16928,1009176
2016/1/5,59.5,59.75,58.85,59.05,21784,1291792
2016/1/6,59.05,59.05,57.9,58.45,28940,1688040
2016/1/7,58.3,58.3,56.7,57.35,37962,2176501
2016/1/8,57,57.7,56.85,57.45,25451,1459153
2016/1/11,56.9,56.95,56,56.55,24356,1375352
2016/1/12,56.8,57,56.3,56.5,17650,998368
2016/1/13,57,57.5,56.75,57.15,11848,677683
2016/1/14,56.5,56.7,55.85,56.7,15487,871256
2016/1/15,57.1,57.5,56.25,56.7,20848,1181842
2016/1/18,55.9,57.3,55.8,57.1,13014,736737
2016/1/19,57,57.25,56.65,57.25,8111,462104
2016/1/20,56.85,56.85,55.6,55.9,22688,1270702
2016/1/21,56.1,56.3,55.6,55.8,10450,585123
2016/1/22,56.35,56.6,56,56.55,13944,784844
2016/1/25,57,57.8,57,57.55,12773,734245
2016/1/26,57,57.15,56.7,57,7584,431533
2016/1/27,57.4,57.45,56.95,57.25,9101,520457
2016/1/28,57.15,57.75,57,57.55,10225,588123
2016/1/29,57.5,59.1,57.25,59,20208,1180203
2016/1/30,59.45,59.7,59.2,59.55,13203,785684
2016/2/1,59.5,59.6,59.1,59.55,7968,473079
2016/2/2,59.45,59.55,59,59.35,4584,272135
2016/2/3,59,59.25,58.6,58.95,6990,412038
2016/2/15,58.3,59.1,58.1,59,7221,424602
2016/2/16,59.1,60.35,59.1,60.25,17822,1067789
2016/2/17,60.4,60.5,59.95,59.95,12474,750453
2016/2/18,60.8,61.15,60.5,60.9,16987,1034525
2016/2/19,60.8,61.05,60.6,60.85,11352,690604
2016/2/22,60.85,61.6,60.55,60.8,11614,710868
2016/2/23,61,61.15,60.7,60.85,4916,299143
2016/2/24,60.8,61.3,60.2,60.3,7764,471747
2016/2/25,60.6,61.35,60.5,61.1,16934,1033960
2016/2/26,61.35,61.7,60.9,61.25,14513,888888
2016/3/1,61.25,61.95,61.1,61.85,17237,1063545
2016/3/2,62.35,62.75,62.25,62.35,22871,1429352
2016/3/3,62.35,63.3,62.35,62.95,32603,2049950
2016/3/4,62.9,63.3,62.75,63.1,24051,1516905
2016/3/7,63.2,63.7,62.9,63.1,21498,1360686
2016/3/8,63,63.1,62.5,63.05,13635,856574
2016/3/9,63.05,63.15,62.65,63.1,8097,509284
2016/3/10,63.05,63.4,62.85,63.25,21353,1350248
2016/3/11,63.2,63.75,63.05,63.55,22682,1438882
2016/3/14,64,64.25,63.95,64,25832,1656759
2016/3/15,64,64.1,63,63.05,18906,1202923
2016/3/16,63.35,63.75,63.35,63.6,36277,2306691
2016/3/17,64.55,64.9,64.05,64.3,20031,1293324
2016/3/18,64.4,64.85,64.3,64.7,30880,1996525
2016/3/21,64.9,65.05,64.2,64.6,6057,391101
2016/3/22,64.35,64.55,63.85,64.4,8181,524896
2016/3/23,64.4,64.85,64.25,64.35,11997,773807
2016/3/24,64.25,64.5,63.7,64.35,8531,547518
2016/3/25,64.5,64.5,63.95,64.05,3795,243401
2016/3/28,64.05,64.4,63.8,64.1,7347,471125
2016/3/29,64,64.3,63.5,63.65,10742,685826
2016/3/30,64.05,64.9,64,64.7,29119,1881582
2016/3/31,65.1,65.4,64.45,64.65,16047,1040189
2016/4/1,64.25,64.35,63.6,63.9,4654,297565
2016/4/6,63.3,63.3,62.35,62.4,8957,560163
2016/4/7,62.5,62.5,61.6,62.15,20225,1253002
2016/4/8,61.8,62.8,61.8,62.75,6753,421875
2016/4/11,62.5,63.1,62.15,63,5355,335885
2016/4/12,63.05,63.5,62.75,62.95,2754,173786
2016/4/13,63.25,64.2,63.25,64.05,11847,757327
2016/4/14,64.4,64.6,64.1,64.25,8125,522525
2016/4/15,63.8,64.3,63.55,64.25,11673,749214
2016/4/18,64.05,64.2,63.85,63.85,2146,137218
2016/4/19,64.3,64.65,63.5,63.6,5841,374246
2016/4/20,63.5,64.1,62.55,62.65,8982,565821
2016/4/21,62.9,63.15,62.55,62.95,2857,179733
2016/4/22,62.95,63.4,62.8,63.2,2685,169440
2016/4/25,63.2,63.35,62.9,63.25,2864,181072
2016/4/26,63.1,63.9,63.1,63.5,4895,311242
2016/4/27,63.2,63.6,63,63.4,2470,156496
2016/4/28,63.5,63.55,62.15,62.4,10322,645804
2016/4/29,61.85,62,61.35,61.6,7267,447869
2016/5/3,61.6,61.6,60.7,60.75,9712,591944
2016/5/4,60.75,60.85,59.8,60.1,14504,873689
2016/5/5,60.1,60.25,59.65,60.2,14591,873838
2016/5/6,60,60,59.45,59.7,22005,1312342
2016/5/9,59.9,60,59.4,59.7,14499,865315
2016/5/10,59.7,60.2,59.4,60,13153,786853
2016/5/11,60.2,60.3,59.55,59.85,19054,1140115
2016/5/12,59.7,60,59.65,59.8,13397,801007
2016/5/13,59.55,59.55,59,59.15,29669,1756484
2016/5/16,59.15,59.7,59.1,59.6,6646,395168
2016/5/17,59.65,60.1,59.25,60.05,12345,736148
2016/5/18,59.7,60,59.25,59.95,8580,512036
2016/5/19,60,60.05,59.3,59.65,8050,479673
2016/5/20,59.85,60.3,59.6,60,8126,487898
2016/5/23,60.1,62,59.85,62,21664,1324827
2016/5/24,61.75,61.85,61.35,61.35,6418,395104
2016/5/25,61.75,62.25,61.75,62,25859,1604438
2016/5/26,62.05,62.15,61.8,62.15,26045,1616085
2016/5/27,62.4,62.65,62.2,62.6,25760,1608299
2016/5/30,62.6,63.35,62.5,63.15,26912,1692323
2016/5/31,63.05,63.35,62.8,63.15,8679,547637
2016/6/1,62.95,63.85,62.95,63.7,25002,1589747
2016/6/2,63.7,64.05,63.4,63.7,13721,875257
2016/6/3,63.6,64,63.6,63.85,11793,752786
2016/6/4,63.75,64,63.7,63.95,3201,204558
2016/6/6,64,64.6,63.65,64.05,12991,833738
2016/6/7,64.3,64.95,64.3,64.9,30838,1994631
2016/6/8,65,65.55,65,65.25,26065,1703251
2016/6/13,64.3,64.45,63.7,63.75,9520,609294
2016/6/14,63.5,64.2,63.5,64.15,6412,410427
2016/6/15,64.15,64.4,63.6,64.25,22583,1450755
2016/6/16,64.1,64.1,63,63.35,8999,571056
2016/6/17,63.85,64.4,63.85,64.05,5809,372933
2016/6/20,64.5,64.65,64.35,64.5,10308,664918
2016/6/21,64.5,64.95,64.45,64.75,18113,1172740
2016/6/22,64.75,64.95,64.55,64.95,10547,683586
2016/6/23,64.8,64.85,64.55,64.8,32188,2084118
2016/6/24,64.75,64.9,62.05,63.1,31665,2008281
2016/6/27,63.2,63.75,63,63.75,4931,313187
2016/6/28,63.1,64.05,63.05,64,5337,339754
2016/6/29,64.15,65,64.15,64.7,9101,588313
2016/6/30,65.15,65.45,64.65,65.45,25345,1653395
2016/7/1,65.85,66.4,65.65,66.25,30668,2028999
2016/7/4,66.1,66.75,66,66.3,9990,663821
2016/7/5,66.2,66.25,65.85,66.1,5998,396553
2016/7/6,65.6,65.6,64.7,64.9,8731,566691
2016/7/7,65.45,65.75,65.35,65.7,6588,431861
2016/7/11,66.7,67.25,66.7,67,22208,1487830
2016/7/12,67.15,67.6,67.15,67.6,15397,1038392
2016/7/13,67.85,67.9,67.1,67.65,9435,636855
2016/7/14,67.5,67.85,67.3,67.7,10110,684177
2016/7/15,67.8,68.5,67.8,68.5,15543,1061294
2016/7/18,68.45,69.15,68.45,69.15,36848,2537887
2016/7/19,69.2,69.3,68.8,69.25,17046,1179011
2016/7/20,69,69.3,68.8,69.2,24718,1708767
2016/7/21,69.45,69.9,69.35,69.55,9980,695901
2016/7/22,69.55,69.7,69.2,69.3,3265,226629
2016/7/25,69.5,69.95,68.35,69,11676,804812
2016/7/26,69,69.4,68.85,69.4,13212,913810
2016/7/27,69.65,69.95,69.5,69.7,11118,775556
2016/7/28,69,69.25,68.6,69.05,11452,790887
2016/7/29,68.85,69.2,68.55,68.55,19390,1335213
2016/8/1,68.8,69.45,68.8,69.3,10407,720964
2016/8/2,69.25,69.4,69.1,69.3,7117,492813
2016/8/3,68.5,68.9,68.05,68.75,13801,946585
2016/8/4,68.85,68.95,68.35,68.9,10675,733254
2016/8/5,69.1,69.75,68.9,69.6,12423,864172
2016/8/8,70,70.25,69.7,70.05,7903,553044
2016/8/9,70,70.45,69.95,70.4,11568,812755
2016/8/10,70.3,70.6,70.05,70.6,6498,457604
2016/8/11,70.2,70.55,69.45,69.95,10903,764847
2016/8/12,70.15,70.5,70.05,70.2,5259,369628
2016/8/15,70.2,70.5,69.9,70.35,4797,337198
2016/8/16,70.3,70.5,69.7,69.95,4432,310743
2016/8/17,69.9,70.1,69.75,70.05,8925,624761
2016/8/18,70,70.15,69.8,69.9,3275,229222
2016/8/19,69.9,70.45,69.2,69.2,8300,577769
2016/8/22,69,69.15,68.45,68.7,7083,486607
2016/8/23,68.9,69.6,68.9,69.4,7084,491064
2016/8/24,69.35,69.55,69.2,69.2,5071,351621
2016/8/25,69.3,70.15,69.3,70,8023,560918
2016/8/26,69.95,70.3,69.8,70.1,2992,209743
2016/8/29,69.9,70.15,69.2,70.05,3555,247993
2016/8/30,70,70.25,69.8,70,3791,265331
2016/8/31,69.85,70.05,69.3,69.4,5206,362947
2016/9/1,69.3,69.3,68.6,69.05,5965,411120
2016/9/2,69.1,69.3,68.8,69.15,2615,180789
2016/9/5,69.8,70.3,69.8,70.3,8523,597722
2016/9/6,70.25,70.9,70.25,70.85,7343,518714
2016/9/7,70.95,71.9,70.95,71.85,9687,693085
2016/9/8,71.8,71.8,71.4,71.6,4674,334566
2016/9/9,70.9,70.9,70.35,70.4,5230,368985
2016/9/10,69.15,69.6,69,69.4,8826,612259
2016/9/12,69.35,69.35,68.7,68.85,7236,498384
2016/9/13,69.1,69.2,68.2,68.85,7123,490200
2016/9/14,68.5,69.05,68.45,68.45,5624,386565
2016/9/19,69.4,71,69.4,71,9888,695261
2016/9/20,70.9,71,70.6,70.9,2795,197879
2016/9/21,70.75,71.35,70.55,71.25,12156,864927
2016/9/22,71.9,72,71.25,71.4,4929,352531
2016/9/23,71.5,71.9,71.4,71.9,4216,302471
2016/9/26,71.5,71.5,71,71,3737,265908
2016/9/29,71.85,72.15,71.4,71.9,9624,691781
2016/9/30,71.15,71.35,70.8,70.95,5844,415284
2016/10/3,71.2,71.6,71.1,71.45,3888,277329
2016/10/4,71.45,71.75,71.3,71.75,5170,370215
2016/10/5,71.6,71.85,71.45,71.5,2838,203317
2016/10/6,71.7,71.75,71.45,71.7,2072,148366
2016/10/7,71.6,71.8,71.6,71.65,3053,218908
2016/10/11,72.35,72.45,71.2,71.45,6946,499048
2016/10/12,71.5,72.3,71.35,72.25,6057,435873
2016/10/13,72.2,72.3,71.45,71.7,5455,391910
2016/10/14,71.3,71.9,71.3,71.45,3633,259915
2016/10/17,71.45,71.6,70.6,71.45,4422,314012
2016/10/18,71.5,71.95,71.3,71.95,3620,259443
2016/10/19,72,72.6,72,72.35,21575,1563480
2016/10/20,72.35,72.75,72.35,72.65,4836,351124
2016/10/21,72.65,73.05,72.55,72.6,4235,308183
2016/10/24,72.85,72.95,72.6,72.7,3265,237613
2016/10/25,72.85,73.5,72.85,73.4,3716,271850
2016/10/26,73,73.15,72.9,73,2868,209503
2016/10/27,73,73.15,72.4,72.6,3170,230465
2016/10/28,72.6,72.75,72.45,72.6,4275,310172
2016/10/31,72.25,72.7,71.7,72.6,5464,394236
2016/11/1,72.25,72.6,72.1,72.6,2024,146646
2016/11/2,71.95,72,71.6,71.75,5502,394615
2016/11/3,71.45,71.6,71.1,71.2,4555,324765
2016/11/4,71,71.2,70.85,71,4346,308627
2016/11/7,71.8,72,71.45,72,3235,232394
2016/11/8,72.15,72.4,72,72.35,2694,194531
2016/11/9,72.85,73.05,70,70,19937,1410922
2016/11/10,71.8,72.1,71.75,72,6700,481885
2016/11/11,70.35,70.7,69.95,70.05,8376,588020
2016/11/14,69.95,70.3,69.45,70.1,7117,496754
2016/11/15,69.8,70.1,69.75,69.9,4016,280810
2016/11/16,70.2,70.5,69.95,70,24750,1739238
2016/11/17,70,70.2,69.75,70.2,3313,232129
2016/11/18,70.1,70.4,69.9,70.4,2120,148731
2016/11/21,70.3,70.5,70.1,70.5,2650,186524
2016/11/22,70.75,71.65,70.75,71.45,5294,377012
2016/11/23,71.5,71.9,71.45,71.8,1908,136842
2016/11/24,71.6,71.6,71.2,71.4,2303,164355
2016/11/25,71.35,71.65,71.25,71.35,2649,189254
2016/11/28,71.35,72,71.35,71.75,2646,189939
2016/11/29,71.9,72,71.65,71.65,1418,101829
2016/11/30,71.7,71.9,71.5,71.7,1918,137592
2016/12/1,71.6,72.1,71.6,72,1956,140730
2016/12/2,71.2,71.2,70.9,71.2,3308,235129
2016/12/5,71.2,71.2,70.8,71.1,1388,98577
2016/12/6,71.8,72.2,71.75,72,2436,175404
2016/12/7,72.2,72.35,71.9,72,1467,105807
2016/12/8,72.3,73,72.3,72.9,6086,442984
2016/12/9,73.05,73.2,72.95,73.15,5418,395995
2016/12/12,73.3,73.55,72.75,72.85,3209,234599
2016/12/13,72.85,73,72.65,72.95,2549,185728
2016/12/14,73.2,73.3,72.9,73.1,2828,206669
2016/12/15,72.55,73,72.4,73,3018,219455
2016/12/16,72.8,72.8,72.3,72.3,2148,155908
2016/12/19,72.25,72.3,71.85,71.85,2681,193048
2016/12/20,71.95,71.95,71.55,71.75,2030,145669
2016/12/21,71.75,71.85,71.5,71.7,9321,668442
2016/12/22,71.55,71.55,70.8,70.8,4972,352951
2016/12/23,70.6,70.85,70.35,70.55,5126,361673
2016/12/26,70.65,70.8,70.55,70.8,2105,148796
2016/12/27,70.8,70.9,70.65,70.75,2494,176417
2016/12/28,70.85,71.6,70.85,71.6,3686,263089
2016/12/29,71.45,71.45,71.2,71.25,1911,136351
2016/12/30,71.65,72,71.55,71.8,2726,195670
2017/1/3,71.7,71.9,71.5,71.9,2331,167301
2017/1/4,72,72.1,71.75,71.85,4284,308178
2017/1/5,71.85,72.5,71.8,72.5,4574,330423
2017/1/6,72.45,72.75,72.45,72.65,3753,272388
2017/1/9,72.75,72.95,72.3,72.45,5038,366344
2017/1/10,72.45,72.6,72.4,72.4,1858,134625
2017/1/11,72.8,72.85,72.4,72.4,1898,137621
2017/1/12,72.6,73.3,72.6,73.15,4857,354848
2017/1/13,72.8,72.8,72.6,72.6,3910,284091
2017/1/16,72.4,72.4,71.8,72,2418,174146
2017/1/17,72,72.4,72,72.3,1573,113686
2017/1/18,72.2,72.2,72.05,72.15,3838,276891
2017/1/19,71.85,72.1,71.6,71.95,4066,292416
2017/1/20,71.95,72.25,71.95,72.15,2422,174730
2017/1/23,72.55,73,72.55,72.75,5965,434673
2017/1/24,73,73.3,72.9,73.3,4575,334830
2017/2/2,73.5,73.65,72.75,72.9,6999,511783
2017/2/3,72.95,73.15,72.65,72.85,2809,204727
2017/2/6,73,73.4,72.95,73.25,2947,215766
2017/2/7,73.1,73.45,73.1,73.3,4305,315682
2017/2/8,71.9,71.9,71.35,71.75,4434,317740
2017/2/9,71.75,72.2,71.65,72,3548,255343
2017/2/10,72.1,72.95,72.1,72.8,4870,353758
2017/2/13,72.8,73.1,72.8,72.95,3330,243216
2017/2/14,73.4,73.5,73.1,73.2,6072,445062
2017/2/15,73.3,73.9,73.2,73.9,9407,692432
2017/2/16,74,74.2,73.35,73.45,5467,402439
2017/2/17,73.65,73.7,73.35,73.35,5193,381393
2017/2/18,73.3,73.55,73.2,73.5,3228,237095
2017/2/20,73.55,73.65,73.1,73.1,2785,204145
2017/2/21,73.2,73.4,73.05,73.25,3337,244318
2017/2/22,73.6,73.7,73.15,73.3,2931,215007
2017/2/23,73.25,73.55,73.1,73.1,2332,170966
2017/2/24,73.05,73.3,72.85,73.15,1845,134857
2017/3/1,73.1,73.1,72.35,72.35,3107,225726
2017/3/2,72.95,73.25,72.25,72.55,7058,512240
2017/3/3,72.3,72.35,72,72.1,4410,318136
2017/3/6,72.05,72.25,72,72.15,2177,157106
2017/3/7,72.25,72.6,72.25,72.45,2027,146869
2017/3/8,72.65,72.85,72.45,72.85,2182,158530
2017/3/9,72.6,72.6,71.95,72.05,3381,243825
2017/3/10,71.95,72.05,71.55,72,5423,389032
2017/3/13,72.15,72.5,72.15,72.5,2515,182074
2017/3/14,72.6,73.1,72.6,73,3948,287953
2017/3/15,72.8,73,72.6,72.85,3490,254234
2017/3/16,73.3,73.85,73.3,73.8,7545,555972
2017/3/17,73.85,74.1,73.75,74,5266,389527
2017/3/20,73.95,74.15,73.85,73.95,5073,375540
2017/3/21,74.3,74.9,74.3,74.9,8511,634989
2017/3/22,74.25,74.25,74,74.2,4940,366164
2017/3/23,74.6,74.65,74.15,74.35,4106,305445
2017/3/24,74.35,74.4,74.1,74.25,3308,245457
2017/3/27,74,74.4,73.85,74.2,2474,183602
2017/3/28,74.55,74.6,73.95,74.25,5556,412728
2017/3/29,74.45,74.5,74,74,2464,182878
2017/3/30,74,74.25,73.9,73.9,2181,161500
2017/3/31,73.95,74.1,73.7,73.7,2009,148378
2017/4/5,73.95,74.8,73.95,74.65,3594,267911
2017/4/6,74.8,74.8,74.3,74.4,2811,209241
2017/4/7,74.3,74.3,73.4,74.1,1889,139506
2017/4/10,74.1,74.25,74,74.2,1061,78626
2017/4/11,74.1,74.4,73.75,73.9,1267,93780
2017/4/12,73.9,74.1,73.65,74.05,1940,143460
2017/4/13,73.9,74.45,73.9,74.4,6005,446309
2017/4/14,73.9,73.9,73.5,73.55,2674,196995
2017/4/17,73.55,73.8,73.35,73.6,5339,393147
2017/4/18,73.85,74,73.5,73.6,4100,302372
2017/4/19,73.1,73.25,72.65,72.8,9185,669533
2017/4/20,72.55,72.9,72.5,72.8,3142,228422
2017/4/21,73.25,73.5,73.1,73.5,3247,238184
2017/4/24,73.9,73.95,73.45,73.65,4309,317407
2017/4/25,73.85,74.4,73.7,74.35,5698,422598
2017/4/26,74.7,74.7,74.4,74.55,4118,307090
2017/4/27,74.35,74.5,74.15,74.5,3685,273944
2017/4/28,74.5,74.6,74.3,74.55,4423,329449
2017/5/2,75,75.4,75,75.2,15728,1183549
2017/5/3,75.3,75.65,75.3,75.55,4698,354675
2017/5/4,75.55,75.65,75.35,75.65,3997,301811
2017/5/5,75.45,75.45,75.1,75.15,5288,397881
2017/5/8,75.55,75.7,75.25,75.7,4083,308091
2017/5/9,75.7,76.5,75.7,75.95,4190,319313
2017/5/10,76.15,76.35,76,76.25,1763,134245
2017/5/11,76.1,76.5,76,76.5,2002,152900
